AAPL, AMZN, GOOG, MSFT, NVDA, return, volatility, sharp ratio, 
0.139187, 0.204227, 0.208039, 0.208597, 0.239950, 0.551980, 0.219097, 2.320336, 
0.109231, 0.186093, 0.413407, 0.257580, 0.033689, 0.408002, 0.199260, 1.828775, 
0.025325, 0.020362, 0.149533, 0.376027, 0.428753, 0.710107, 0.262756, 2.536602, 
0.203081, 0.286070, 0.116482, 0.113911, 0.280457, 0.569344, 0.228887, 2.296954, 
0.270422, 0.085155, 0.315699, 0.073548, 0.255176, 0.543261, 0.219615, 2.275167, 
0.194817, 0.224116, 0.220285, 0.099702, 0.261080, 0.562437, 0.224267, 2.313476, 
0.114476, 0.312152, 0.164799, 0.343311, 0.065263, 0.412896, 0.195442, 1.889543, 
0.233472, 0.252194, 0.146689, 0.220997, 0.146648, 0.451482, 0.198213, 2.057797, 
0.164819, 0.233005, 0.156673, 0.251306, 0.194196, 0.504386, 0.208389, 2.211178, 
0.173747, 0.156361, 0.155764, 0.266784, 0.247344, 0.540920, 0.215091, 2.312140, 
0.143856, 0.331421, 0.027934, 0.058832, 0.437957, 0.706307, 0.274726, 2.412249, 
0.280035, 0.290677, 0.213207, 0.179853, 0.036228, 0.361043, 0.187481, 1.693207, 
0.139329, 0.229095, 0.241663, 0.250784, 0.139128, 0.473190, 0.202430, 2.122166, 
0.300428, 0.229778, 0.136850, 0.153293, 0.179651, 0.463402, 0.201549, 2.082876, 
0.448430, 0.044292, 0.203356, 0.268636, 0.035286, 0.305840, 0.177824, 1.474720, 
0.114803, 0.092865, 0.347438, 0.416704, 0.028189, 0.385996, 0.188785, 1.813679, 
0.160476, 0.373891, 0.251244, 0.180096, 0.034293, 0.394163, 0.199318, 1.758815, 
0.209861, 0.092486, 0.382300, 0.011348, 0.304005, 0.605131, 0.237398, 2.365361, 
0.347266, 0.168073, 0.142396, 0.255531, 0.086734, 0.371435, 0.182881, 1.792611, 
0.318059, 0.226261, 0.354946, 0.086846, 0.013888, 0.347386, 0.192011, 1.582128, 
0.183310, 0.079572, 0.054156, 0.364300, 0.318662, 0.579905, 0.228013, 2.352076, 
0.073508, 0.029091, 0.330231, 0.284738, 0.282432, 0.600975, 0.228710, 2.437043, 
0.294989, 0.067983, 0.234301, 0.192740, 0.209988, 0.488630, 0.203842, 2.183212, 
0.317661, 0.039735, 0.330398, 0.263249, 0.048957, 0.358084, 0.183986, 1.709278, 
0.183338, 0.210187, 0.186544, 0.305575, 0.114355, 0.435266, 0.193242, 2.026818, 
0.249490, 0.237778, 0.284999, 0.223809, 0.003924, 0.344193, 0.185793, 1.617892, 
0.628324, 0.120397, 0.132043, 0.072499, 0.046738, 0.278577, 0.186563, 1.259502, 
0.392622, 0.128600, 0.062186, 0.366063, 0.050529, 0.318668, 0.176796, 1.555851, 
0.274533, 0.257947, 0.101462, 0.211236, 0.154822, 0.445297, 0.197917, 2.029622, 
0.019987, 0.233739, 0.250273, 0.370202, 0.125800, 0.486227, 0.207280, 2.135411, 
0.244650, 0.168669, 0.310795, 0.116771, 0.159115, 0.473556, 0.204120, 2.106392, 
0.169188, 0.095746, 0.141659, 0.143405, 0.450002, 0.705979, 0.265287, 2.496838, 
0.189492, 0.172604, 0.080501, 0.315573, 0.241830, 0.525101, 0.212963, 2.260957, 
0.093531, 0.226914, 0.327444, 0.164460, 0.187652, 0.533602, 0.218418, 2.243410, 
0.493825, 0.183849, 0.179833, 0.114527, 0.027967, 0.299887, 0.181744, 1.410154, 
0.346375, 0.101325, 0.267197, 0.201550, 0.083553, 0.379048, 0.185675, 1.806642, 
0.270939, 0.075571, 0.205842, 0.268706, 0.178942, 0.464050, 0.196953, 2.134768, 
0.096489, 0.124890, 0.326517, 0.211145, 0.240960, 0.569248, 0.222629, 2.361090, 
0.205177, 0.222733, 0.235625, 0.239409, 0.097055, 0.423771, 0.192960, 1.970207, 
0.167642, 0.069857, 0.482401, 0.010666, 0.269435, 0.594763, 0.237813, 2.317633, 
0.108549, 0.333051, 0.308970, 0.227128, 0.022302, 0.397797, 0.200424, 1.767235, 
0.281668, 0.143851, 0.101316, 0.165945, 0.307219, 0.562894, 0.225035, 2.307617, 
0.270908, 0.253613, 0.104905, 0.133583, 0.236991, 0.515446, 0.214600, 2.198726, 
0.295755, 0.175883, 0.269917, 0.241645, 0.016801, 0.339045, 0.181833, 1.624815, 
0.158800, 0.193066, 0.365810, 0.121086, 0.161238, 0.500803, 0.212067, 2.155938, 
0.128000, 0.276751, 0.241317, 0.068335, 0.285597, 0.603056, 0.237193, 2.358659, 
0.006238, 0.245167, 0.275852, 0.462664, 0.010079, 0.395347, 0.196855, 1.786839, 
0.203902, 0.248090, 0.169761, 0.318779, 0.059468, 0.386087, 0.186801, 1.833435, 
0.147579, 0.139584, 0.249475, 0.225085, 0.238277, 0.548709, 0.216592, 2.332075, 
0.051022, 0.267302, 0.068669, 0.547011, 0.065997, 0.409642, 0.196531, 1.862517, 
0.098010, 0.152797, 0.368459, 0.037604, 0.343130, 0.662927, 0.252091, 2.456766, 
0.399788, 0.137897, 0.057990, 0.205717, 0.198610, 0.442608, 0.199121, 2.003842, 
0.275952, 0.186057, 0.331172, 0.089167, 0.117652, 0.436622, 0.199734, 1.967724, 
0.250746, 0.211591, 0.264251, 0.103169, 0.170244, 0.479546, 0.205613, 2.120227, 
0.047276, 0.253366, 0.329927, 0.258881, 0.110549, 0.479898, 0.209280, 2.084754, 
0.165170, 0.237608, 0.207219, 0.194749, 0.195253, 0.512007, 0.210842, 2.221607, 
0.212619, 0.214404, 0.236484, 0.107245, 0.229248, 0.533380, 0.216825, 2.258869, 
0.180474, 0.151863, 0.094038, 0.233534, 0.340091, 0.609751, 0.236079, 2.398143, 
0.259922, 0.136687, 0.149544, 0.230289, 0.223558, 0.501902, 0.206552, 2.218822, 
0.216442, 0.169504, 0.121912, 0.211773, 0.280370, 0.557479, 0.221326, 2.321820, 
0.023837, 0.371232, 0.309819, 0.018998, 0.276114, 0.631679, 0.252117, 2.332558, 
0.026260, 0.271507, 0.214939, 0.343008, 0.144286, 0.499378, 0.210891, 2.161199, 
0.161271, 0.507214, 0.150551, 0.117028, 0.063935, 0.417636, 0.210943, 1.773161, 
0.058603, 0.342667, 0.264236, 0.194593, 0.139901, 0.501800, 0.216452, 2.116870, 
0.146713, 0.036001, 0.237946, 0.302869, 0.276471, 0.570847, 0.220489, 2.391268, 
0.127688, 0.260048, 0.153720, 0.319301, 0.139243, 0.467004, 0.201543, 2.100811, 
0.147849, 0.362242, 0.086886, 0.019430, 0.383593, 0.669729, 0.262864, 2.381946, 
0.317016, 0.039017, 0.168830, 0.129042, 0.346095, 0.588596, 0.232498, 2.344088, 
0.219311, 0.153266, 0.158114, 0.273736, 0.195572, 0.488527, 0.202640, 2.195653, 
0.392648, 0.052303, 0.201734, 0.082636, 0.270679, 0.515757, 0.215910, 2.186826, 
0.260849, 0.235991, 0.239984, 0.105097, 0.158079, 0.466345, 0.203338, 2.079021, 
0.113506, 0.199501, 0.357600, 0.243568, 0.085825, 0.445282, 0.201104, 1.997388, 
0.066766, 0.264389, 0.275266, 0.117782, 0.275797, 0.609731, 0.238086, 2.377846, 
0.402974, 0.129948, 0.045032, 0.118728, 0.303318, 0.528102, 0.222406, 2.178460, 
0.368125, 0.005795, 0.052003, 0.207583, 0.366494, 0.578424, 0.235218, 2.273736, 
0.509481, 0.127487, 0.048392, 0.104477, 0.210162, 0.429299, 0.203299, 1.897200, 
0.234505, 0.340430, 0.392946, 0.031271, 0.000848, 0.366878, 0.204419, 1.581448, 
0.184589, 0.281594, 0.401510, 0.131982, 0.000325, 0.372051, 0.200295, 1.639832, 
0.203602, 0.112028, 0.258225, 0.199133, 0.227013, 0.527253, 0.211664, 2.284999, 
0.404336, 0.224766, 0.037020, 0.008191, 0.325688, 0.553791, 0.232795, 2.191593, 
0.237302, 0.005870, 0.267615, 0.286591, 0.202621, 0.492366, 0.202758, 2.213303, 
0.195706, 0.170004, 0.203618, 0.216270, 0.214402, 0.516130, 0.209538, 2.255098, 
0.087821, 0.235613, 0.384437, 0.011198, 0.280931, 0.621425, 0.244482, 2.363465, 
0.271086, 0.116784, 0.363616, 0.053856, 0.194657, 0.500792, 0.212226, 2.154276, 
0.208474, 0.224802, 0.218257, 0.194213, 0.154253, 0.469417, 0.201412, 2.114166, 
0.230310, 0.232854, 0.037879, 0.259618, 0.239339, 0.514927, 0.213828, 2.204234, 
0.298078, 0.150306, 0.247066, 0.216754, 0.087797, 0.393481, 0.186917, 1.871851, 
0.154318, 0.202885, 0.481905, 0.043206, 0.117686, 0.480427, 0.217667, 2.006864, 
0.350377, 0.102552, 0.276711, 0.159646, 0.110715, 0.402531, 0.190197, 1.887153, 
0.009600, 0.402018, 0.211440, 0.353535, 0.023407, 0.411154, 0.206441, 1.780434, 
0.256270, 0.173692, 0.255566, 0.211381, 0.103090, 0.417454, 0.191111, 1.956211, 
0.285033, 0.239371, 0.026482, 0.346456, 0.102659, 0.388159, 0.187764, 1.835058, 
0.309165, 0.200070, 0.256874, 0.189676, 0.044215, 0.360039, 0.184895, 1.711454, 
0.233914, 0.200978, 0.131739, 0.210417, 0.222952, 0.509579, 0.209670, 2.222436, 
0.290478, 0.214748, 0.019481, 0.122514, 0.352779, 0.595352, 0.239377, 2.304946, 
0.121436, 0.138731, 0.344343, 0.332719, 0.062771, 0.417444, 0.193457, 1.932443, 
0.241074, 0.195854, 0.216777, 0.218096, 0.128198, 0.438532, 0.194346, 2.032108, 
0.058492, 0.118861, 0.367527, 0.078216, 0.376905, 0.695994, 0.259972, 2.509477, 
0.027960, 0.378229, 0.157692, 0.278704, 0.157415, 0.511974, 0.219415, 2.134651, 
0.196774, 0.221703, 0.054105, 0.391851, 0.135566, 0.434810, 0.194718, 2.009105, 
0.272431, 0.196985, 0.244821, 0.003941, 0.281822, 0.565920, 0.227919, 2.291687, 
0.374216, 0.151250, 0.164372, 0.273461, 0.036701, 0.325385, 0.177435, 1.588098, 
0.230041, 0.193056, 0.376820, 0.117385, 0.082698, 0.422258, 0.199421, 1.898786, 
0.128883, 0.219033, 0.262044, 0.062493, 0.327547, 0.636025, 0.244501, 2.422992, 
0.136439, 0.066815, 0.188429, 0.282809, 0.325508, 0.610570, 0.232200, 2.441727, 
0.490846, 0.135608, 0.232910, 0.013187, 0.127449, 0.387083, 0.195454, 1.757359, 
0.229867, 0.298590, 0.280227, 0.190121, 0.001195, 0.350212, 0.189942, 1.614241, 
0.338000, 0.132829, 0.109514, 0.091434, 0.328223, 0.569966, 0.229780, 2.290741, 
0.149850, 0.289368, 0.118621, 0.056642, 0.385518, 0.668788, 0.258359, 2.419843, 
0.181203, 0.142462, 0.132621, 0.358878, 0.184835, 0.482592, 0.200912, 2.185000, 
0.398575, 0.123174, 0.285545, 0.179068, 0.013638, 0.314217, 0.181475, 1.491207, 
0.219631, 0.126285, 0.118036, 0.399574, 0.136473, 0.431184, 0.190502, 2.034542, 
0.222517, 0.306250, 0.135869, 0.191392, 0.143972, 0.454547, 0.201488, 2.039567, 
0.120522, 0.140150, 0.266399, 0.236199, 0.236730, 0.554766, 0.218101, 2.343709, 
0.202542, 0.336315, 0.114384, 0.303103, 0.043655, 0.373489, 0.189411, 1.741656, 
0.144109, 0.172610, 0.240634, 0.309863, 0.132785, 0.461980, 0.197791, 2.115263, 
0.266294, 0.149522, 0.152324, 0.169883, 0.261977, 0.534573, 0.215768, 2.275467, 
0.309518, 0.069121, 0.130368, 0.456105, 0.034887, 0.324915, 0.175443, 1.603455, 
0.167599, 0.108723, 0.226332, 0.259361, 0.237984, 0.539075, 0.213351, 2.322345, 
0.044906, 0.092563, 0.082209, 0.385647, 0.394676, 0.675205, 0.254420, 2.482530, 
0.334802, 0.161954, 0.337738, 0.050721, 0.114784, 0.421734, 0.198794, 1.902138, 
0.380514, 0.171501, 0.257796, 0.170217, 0.019972, 0.323617, 0.181761, 1.540573, 
0.270896, 0.114076, 0.178968, 0.135236, 0.300824, 0.566856, 0.224382, 2.331981, 
0.228198, 0.012523, 0.051831, 0.331948, 0.375500, 0.613320, 0.239682, 2.376987, 
0.095486, 0.178060, 0.129744, 0.482073, 0.114636, 0.442359, 0.195193, 2.042899, 
0.037486, 0.027527, 0.264054, 0.143955, 0.526977, 0.805850, 0.293653, 2.595754, 
0.383370, 0.015646, 0.363890, 0.012013, 0.225082, 0.496450, 0.215238, 2.103954, 
0.200041, 0.389856, 0.228158, 0.040599, 0.141346, 0.475438, 0.213962, 2.018294, 
0.202730, 0.340578, 0.244796, 0.061841, 0.150056, 0.480192, 0.211792, 2.061417, 
0.218400, 0.223443, 0.144508, 0.256486, 0.157164, 0.460518, 0.198638, 2.098880, 
0.126558, 0.005485, 0.305660, 0.217799, 0.344497, 0.638126, 0.239779, 2.479475, 
0.039157, 0.310204, 0.004873, 0.230984, 0.414782, 0.702016, 0.271251, 2.427329, 
0.259691, 0.222000, 0.280574, 0.013627, 0.224108, 0.526277, 0.218739, 2.206633, 
0.013716, 0.217138, 0.271307, 0.240369, 0.257470, 0.599868, 0.232683, 2.390670, 
0.352516, 0.058528, 0.216870, 0.249091, 0.122995, 0.401161, 0.187193, 1.910122, 
0.033148, 0.322743, 0.051248, 0.410288, 0.182573, 0.514015, 0.217989, 2.157982, 
0.221344, 0.334821, 0.093562, 0.166301, 0.183971, 0.485622, 0.210013, 2.104737, 
0.189986, 0.467906, 0.131511, 0.199595, 0.011002, 0.361688, 0.198763, 1.600342, 
0.021673, 0.030274, 0.389054, 0.505238, 0.053761, 0.425331, 0.197030, 1.937428, 
0.167153, 0.362336, 0.229214, 0.036731, 0.204566, 0.532900, 0.224463, 2.179875, 
0.088321, 0.031054, 0.270381, 0.316783, 0.293460, 0.600041, 0.227851, 2.442128, 
0.036179, 0.542254, 0.108186, 0.075210, 0.238171, 0.586293, 0.249998, 2.170785, 
0.190631, 0.328952, 0.118119, 0.305166, 0.057133, 0.386992, 0.190917, 1.798646, 
0.229951, 0.270694, 0.201562, 0.275848, 0.021945, 0.355376, 0.184849, 1.686659, 
0.222153, 0.312316, 0.043253, 0.128605, 0.293673, 0.569816, 0.231952, 2.268637, 
0.061952, 0.225879, 0.227655, 0.231470, 0.253044, 0.582126, 0.227650, 2.365588, 
0.258244, 0.053214, 0.004243, 0.066996, 0.617304, 0.809208, 0.312260, 2.451828, 
0.263024, 0.053159, 0.267730, 0.321958, 0.094129, 0.399874, 0.185698, 1.918565, 
0.094127, 0.184531, 0.498944, 0.221640, 0.000758, 0.393785, 0.205838, 1.701261, 
0.050100, 0.083553, 0.461867, 0.393415, 0.011064, 0.397605, 0.199092, 1.778099, 
0.305986, 0.123154, 0.308233, 0.015341, 0.247285, 0.532090, 0.219480, 2.225672, 
0.331878, 0.115888, 0.242010, 0.260144, 0.050080, 0.351601, 0.180711, 1.704384, 
0.216270, 0.436686, 0.086348, 0.219037, 0.041658, 0.374173, 0.196463, 1.682622, 
0.063497, 0.156648, 0.140480, 0.505711, 0.133665, 0.464078, 0.199361, 2.109129, 
0.235896, 0.042000, 0.265533, 0.223604, 0.232967, 0.521073, 0.209900, 2.274767, 
0.226475, 0.225000, 0.256173, 0.170656, 0.121696, 0.443305, 0.197668, 2.022103, 
0.248835, 0.132757, 0.246231, 0.223045, 0.149133, 0.453088, 0.195963, 2.089615, 
0.279588, 0.260939, 0.442251, 0.004329, 0.012893, 0.367913, 0.204202, 1.588201, 
0.347530, 0.214298, 0.006671, 0.003108, 0.428393, 0.646641, 0.260128, 2.318248, 
0.121361, 0.133654, 0.308994, 0.399446, 0.036546, 0.390401, 0.188338, 1.841375, 
0.251900, 0.432709, 0.061858, 0.059227, 0.194306, 0.492828, 0.219323, 2.048252, 
0.345658, 0.382420, 0.000499, 0.177298, 0.094126, 0.378255, 0.194520, 1.720417, 
0.202928, 0.023357, 0.345634, 0.011505, 0.416576, 0.690987, 0.261094, 2.479517, 
0.369552, 0.173337, 0.028371, 0.252828, 0.175913, 0.428484, 0.195841, 1.965291, 
0.044600, 0.223750, 0.452580, 0.051912, 0.227157, 0.591900, 0.239200, 2.292222, 
0.367724, 0.084473, 0.231288, 0.092982, 0.223533, 0.487191, 0.207611, 2.136644, 
0.180271, 0.216218, 0.136110, 0.216498, 0.250904, 0.545285, 0.218398, 2.297114, 
0.248334, 0.118337, 0.172082, 0.248599, 0.212649, 0.496198, 0.204347, 2.214851, 
0.334076, 0.088698, 0.335547, 0.145219, 0.096461, 0.399884, 0.191873, 1.856872, 
0.154637, 0.106319, 0.229749, 0.179692, 0.329603, 0.619150, 0.235685, 2.442025, 
0.070835, 0.301863, 0.219519, 0.053045, 0.354736, 0.671743, 0.257862, 2.435960, 
0.331738, 0.025587, 0.338827, 0.192592, 0.111256, 0.407866, 0.191921, 1.898004, 
0.304854, 0.103186, 0.045381, 0.015897, 0.530683, 0.736620, 0.286280, 2.420776, 
0.266550, 0.251045, 0.102569, 0.160201, 0.219634, 0.501107, 0.210583, 2.172572, 
0.060595, 0.173417, 0.004243, 0.428922, 0.332823, 0.616980, 0.241488, 2.374364, 
0.094902, 0.154405, 0.014086, 0.368340, 0.368267, 0.639984, 0.247476, 2.409862, 
0.013699, 0.054289, 0.425687, 0.366729, 0.139596, 0.506026, 0.211255, 2.188942, 
0.134395, 0.191217, 0.116141, 0.116980, 0.441267, 0.710148, 0.268118, 2.486030, 
0.189672, 0.267094, 0.049896, 0.216757, 0.276582, 0.558581, 0.225762, 2.281081, 
0.047287, 0.289490, 0.346989, 0.221270, 0.094963, 0.471972, 0.211184, 2.028433, 
0.193311, 0.215426, 0.205683, 0.196570, 0.189010, 0.499274, 0.207191, 2.199292, 
0.097204, 0.259169, 0.301087, 0.108777, 0.233763, 0.571246, 0.228547, 2.308695, 
0.263261, 0.109474, 0.245373, 0.123173, 0.258719, 0.540781, 0.217120, 2.289889, 
0.315544, 0.224768, 0.079777, 0.071453, 0.308457, 0.561627, 0.228964, 2.262479, 
0.082169, 0.310306, 0.293366, 0.141182, 0.172977, 0.526164, 0.220410, 2.189392, 
0.245013, 0.195658, 0.025623, 0.136212, 0.397495, 0.640954, 0.251499, 2.375174, 
0.090226, 0.295200, 0.184592, 0.287821, 0.142161, 0.483532, 0.207325, 2.121942, 
0.037915, 0.073752, 0.109871, 0.527744, 0.250718, 0.556877, 0.220039, 2.332660, 
0.263132, 0.237524, 0.234684, 0.200999, 0.063660, 0.385635, 0.188314, 1.816297, 
0.161496, 0.166789, 0.227680, 0.222556, 0.221479, 0.531419, 0.212936, 2.290911, 
0.318463, 0.036427, 0.251427, 0.223209, 0.170474, 0.450260, 0.196041, 2.074361, 
0.059991, 0.092775, 0.490667, 0.092258, 0.264309, 0.614005, 0.241027, 2.366558, 
0.367874, 0.188617, 0.154356, 0.168917, 0.120237, 0.399053, 0.189222, 1.878496, 
0.250910, 0.149896, 0.135149, 0.317757, 0.146288, 0.437673, 0.192123, 2.051149, 
0.263172, 0.266466, 0.083060, 0.209467, 0.177836, 0.465296, 0.202616, 2.081261, 
0.284072, 0.198184, 0.149869, 0.232672, 0.135203, 0.427951, 0.192207, 1.999671, 
0.061385, 0.108215, 0.138368, 0.338130, 0.353902, 0.646072, 0.243518, 2.474031, 
0.307822, 0.362779, 0.012965, 0.275224, 0.041210, 0.340708, 0.186970, 1.589065, 
0.152191, 0.161518, 0.156638, 0.255299, 0.274354, 0.568398, 0.222349, 2.360241, 
0.297214, 0.237885, 0.149062, 0.085696, 0.230143, 0.508892, 0.213265, 2.181756, 
0.346703, 0.049290, 0.214106, 0.056946, 0.332955, 0.578438, 0.231355, 2.311765, 
0.093408, 0.458752, 0.126822, 0.282180, 0.038838, 0.402278, 0.204898, 1.750517, 
0.173708, 0.227164, 0.132342, 0.313893, 0.152894, 0.464228, 0.199350, 2.110002, 
0.119343, 0.366397, 0.201959, 0.141762, 0.170540, 0.510195, 0.217881, 2.141517, 
0.115274, 0.209136, 0.230430, 0.268964, 0.176196, 0.505966, 0.208226, 2.220500, 
0.383283, 0.386544, 0.139790, 0.087502, 0.002882, 0.312014, 0.188374, 1.424901, 
0.536961, 0.021202, 0.075413, 0.261991, 0.104433, 0.329137, 0.185212, 1.541679, 
0.276304, 0.166658, 0.237297, 0.038701, 0.281041, 0.560984, 0.225204, 2.297406, 
0.358788, 0.225647, 0.212023, 0.079100, 0.124442, 0.414800, 0.195040, 1.903199, 
0.308032, 0.129135, 0.295798, 0.064385, 0.202650, 0.492940, 0.209084, 2.149094, 
0.041664, 0.239444, 0.129356, 0.370759, 0.218777, 0.545765, 0.219537, 2.287378, 
0.313556, 0.226088, 0.103171, 0.073087, 0.284098, 0.544513, 0.223537, 2.240848, 
0.133706, 0.056267, 0.376776, 0.188081, 0.245170, 0.566216, 0.222417, 2.349718, 
0.032551, 0.195715, 0.075901, 0.434556, 0.261278, 0.572900, 0.226733, 2.334467, 
0.049478, 0.296257, 0.032718, 0.250349, 0.371197, 0.665578, 0.257946, 2.411271, 
0.176773, 0.241056, 0.148902, 0.107999, 0.325269, 0.612489, 0.238746, 2.382823, 
0.445843, 0.166829, 0.149854, 0.111908, 0.125566, 0.386227, 0.190227, 1.801145, 
0.339182, 0.067865, 0.374751, 0.062359, 0.155842, 0.452247, 0.203992, 2.003249, 
0.233594, 0.139727, 0.154691, 0.200614, 0.271375, 0.548223, 0.218144, 2.313255, 
0.048851, 0.363738, 0.153973, 0.124781, 0.308657, 0.633995, 0.249380, 2.367447, 
0.328331, 0.147982, 0.152259, 0.360961, 0.010467, 0.310187, 0.174889, 1.524322, 
0.142072, 0.130222, 0.226132, 0.274965, 0.226609, 0.536153, 0.212759, 2.315078, 
0.085963, 0.186208, 0.285766, 0.183223, 0.258840, 0.586417, 0.228234, 2.378335, 
0.068929, 0.189659, 0.442279, 0.039429, 0.259705, 0.610527, 0.241755, 2.345053, 
0.135432, 0.319793, 0.017354, 0.326015, 0.201405, 0.505826, 0.215106, 2.148834, 
0.347321, 0.357964, 0.105985, 0.099801, 0.088929, 0.384833, 0.194147, 1.757606, 
0.450510, 0.060694, 0.306538, 0.154597, 0.027661, 0.313474, 0.183838, 1.467997, 
0.290985, 0.295766, 0.167305, 0.093932, 0.152011, 0.451343, 0.202375, 2.014788, 
0.289141, 0.149037, 0.286950, 0.257311, 0.017561, 0.340823, 0.181784, 1.635036, 
0.246958, 0.328632, 0.159513, 0.240903, 0.023995, 0.353462, 0.186947, 1.657492, 
0.024936, 0.042251, 0.434506, 0.046725, 0.451582, 0.767432, 0.282428, 2.562890, 
0.186484, 0.023946, 0.365534, 0.296496, 0.127540, 0.452620, 0.197073, 2.075473, 
0.097123, 0.313047, 0.203509, 0.372317, 0.014005, 0.377908, 0.192578, 1.735957, 
0.156061, 0.151396, 0.208967, 0.268853, 0.214722, 0.523070, 0.210099, 2.282112, 
0.015088, 0.307886, 0.073612, 0.357906, 0.245508, 0.572182, 0.230742, 2.290797, 
0.092202, 0.255041, 0.233660, 0.264415, 0.154682, 0.496526, 0.208566, 2.171621, 
0.200829, 0.219733, 0.145351, 0.185964, 0.248124, 0.540479, 0.217617, 2.283275, 
0.165091, 0.053763, 0.311689, 0.157079, 0.312378, 0.608514, 0.232843, 2.426155, 
0.098696, 0.235812, 0.225174, 0.254740, 0.185578, 0.518663, 0.212260, 2.238121, 
0.433350, 0.172870, 0.036213, 0.247317, 0.110250, 0.361796, 0.185330, 1.716918, 
0.296904, 0.168994, 0.004355, 0.373041, 0.156707, 0.422735, 0.193530, 1.959047, 
0.292079, 0.099977, 0.050734, 0.139947, 0.417262, 0.643686, 0.252185, 2.379546, 
0.257639, 0.020603, 0.354863, 0.031894, 0.335000, 0.612578, 0.239118, 2.379490, 
0.234488, 0.209073, 0.319409, 0.217559, 0.019471, 0.362105, 0.188083, 1.693427, 
0.229062, 0.245394, 0.208384, 0.138272, 0.178888, 0.486789, 0.206564, 2.145526, 
0.127795, 0.084576, 0.384826, 0.152117, 0.250686, 0.575435, 0.225848, 2.354837, 
0.201016, 0.267463, 0.087750, 0.222234, 0.221537, 0.514758, 0.213376, 2.208109, 
0.199160, 0.346415, 0.152614, 0.250300, 0.051511, 0.386473, 0.192331, 1.782724, 
0.369096, 0.141367, 0.189770, 0.079086, 0.220682, 0.484105, 0.207468, 2.123249, 
0.256854, 0.208994, 0.224052, 0.220055, 0.090045, 0.405339, 0.189452, 1.909391, 
0.363862, 0.258335, 0.087496, 0.254727, 0.035579, 0.325794, 0.180011, 1.567652, 
0.279057, 0.290296, 0.093776, 0.255634, 0.081238, 0.384075, 0.188139, 1.809694, 
0.287064, 0.284649, 0.125738, 0.302270, 0.000279, 0.317747, 0.180022, 1.522851, 
0.144319, 0.111572, 0.225835, 0.243703, 0.274571, 0.574600, 0.222531, 2.386187, 
0.612935, 0.116185, 0.058822, 0.050621, 0.161438, 0.368742, 0.198731, 1.636088, 
0.094930, 0.326134, 0.327037, 0.012683, 0.239216, 0.585275, 0.237846, 2.277417, 
0.113693, 0.377601, 0.121273, 0.200561, 0.186872, 0.515797, 0.218988, 2.156271, 
0.213064, 0.179081, 0.180987, 0.384379, 0.042489, 0.365544, 0.181628, 1.772544, 
0.159532, 0.153731, 0.278294, 0.273373, 0.135070, 0.464127, 0.198558, 2.117908, 
0.288610, 0.134325, 0.258982, 0.226652, 0.091430, 0.398508, 0.187412, 1.893729, 
0.227977, 0.183542, 0.131726, 0.252290, 0.204465, 0.493615, 0.204996, 2.195240, 
0.289130, 0.075026, 0.276813, 0.269114, 0.089918, 0.394341, 0.186015, 1.885550, 
0.158183, 0.383567, 0.030662, 0.271859, 0.155729, 0.470023, 0.210006, 2.030529, 
0.189550, 0.002587, 0.257031, 0.304376, 0.246455, 0.536887, 0.212290, 2.323644, 
0.333921, 0.153340, 0.076301, 0.312299, 0.124139, 0.395943, 0.186637, 1.887846, 
0.219400, 0.224579, 0.249858, 0.169033, 0.137130, 0.456855, 0.199946, 2.066830, 
0.019099, 0.280395, 0.051411, 0.450624, 0.198471, 0.526540, 0.219434, 2.200849, 
0.286951, 0.076523, 0.146085, 0.173166, 0.317275, 0.570316, 0.225784, 2.332836, 
0.179058, 0.245556, 0.228622, 0.200124, 0.146640, 0.471690, 0.202809, 2.110801, 
0.064091, 0.071692, 0.190738, 0.310266, 0.363213, 0.656944, 0.245278, 2.500607, 
0.096464, 0.346393, 0.195054, 0.196373, 0.165716, 0.507916, 0.215795, 2.151655, 
0.185178, 0.294493, 0.283170, 0.099436, 0.137723, 0.474070, 0.208543, 2.064179, 
